"","date","hits","keyword","geo","trends_month","trends_year"
"919",2022-08-21,38,"library near me","US-UT-770",8,2022
"920",2022-08-28,76,"library near me","US-UT-770",8,2022
"921",2022-09-04,60,"library near me","US-UT-770",9,2022
"922",2022-09-11,86,"library near me","US-UT-770",9,2022
"923",2022-09-18,73,"library near me","US-UT-770",9,2022
"924",2022-09-25,50,"library near me","US-UT-770",9,2022
"925",2022-10-02,45,"library near me","US-UT-770",10,2022
"926",2022-10-09,51,"library near me","US-UT-770",10,2022
"927",2022-10-16,50,"library near me","US-UT-770",10,2022
"928",2022-10-23,50,"library near me","US-UT-770",10,2022
"929",2022-10-30,71,"library near me","US-UT-770",10,2022
"930",2022-11-06,63,"library near me","US-UT-770",11,2022
"931",2022-11-13,66,"library near me","US-UT-770",11,2022
"932",2022-11-20,55,"library near me","US-UT-770",11,2022
"933",2022-11-27,58,"library near me","US-UT-770",11,2022
"934",2022-12-04,49,"library near me","US-UT-770",12,2022
"935",2022-12-11,41,"library near me","US-UT-770",12,2022
"936",2022-12-18,0,"library near me","US-UT-770",12,2022
"937",2022-12-25,66,"library near me","US-UT-770",12,2022
"938",2023-01-01,88,"library near me","US-UT-770",1,2023
"939",2023-01-08,49,"library near me","US-UT-770",1,2023
"940",2023-01-15,62,"library near me","US-UT-770",1,2023
"941",2023-01-22,72,"library near me","US-UT-770",1,2023
"942",2023-01-29,86,"library near me","US-UT-770",1,2023
"943",2023-02-05,63,"library near me","US-UT-770",2,2023
"944",2023-02-12,66,"library near me","US-UT-770",2,2023
"945",2023-02-19,61,"library near me","US-UT-770",2,2023
"946",2023-02-26,0,"library near me","US-UT-770",2,2023
"947",2023-03-05,61,"library near me","US-UT-770",3,2023
"948",2023-03-12,40,"library near me","US-UT-770",3,2023
"949",2023-03-19,81,"library near me","US-UT-770",3,2023
"950",2023-03-26,46,"library near me","US-UT-770",3,2023
"951",2023-04-02,64,"library near me","US-UT-770",4,2023
"952",2023-04-09,56,"library near me","US-UT-770",4,2023
"953",2023-04-16,59,"library near me","US-UT-770",4,2023
"954",2023-04-23,70,"library near me","US-UT-770",4,2023
"955",2023-04-30,91,"library near me","US-UT-770",4,2023
"956",2023-05-07,75,"library near me","US-UT-770",5,2023
"957",2023-05-14,89,"library near me","US-UT-770",5,2023
"958",2023-05-21,45,"library near me","US-UT-770",5,2023
"959",2023-05-28,77,"library near me","US-UT-770",5,2023
"960",2023-06-04,59,"library near me","US-UT-770",6,2023
"961",2023-06-11,78,"library near me","US-UT-770",6,2023
"962",2023-06-18,57,"library near me","US-UT-770",6,2023
"963",2023-06-25,92,"library near me","US-UT-770",6,2023
"964",2023-07-02,68,"library near me","US-UT-770",7,2023
"965",2023-07-09,91,"library near me","US-UT-770",7,2023
"966",2023-07-16,68,"library near me","US-UT-770",7,2023
"967",2023-07-23,58,"library near me","US-UT-770",7,2023
"968",2023-07-30,81,"library near me","US-UT-770",7,2023
"969",2023-08-06,80,"library near me","US-UT-770",8,2023
"970",2023-08-13,48,"library near me","US-UT-770",8,2023
"971",2023-08-20,62,"library near me","US-UT-770",8,2023
"972",2023-08-27,75,"library near me","US-UT-770",8,2023
"973",2023-09-03,66,"library near me","US-UT-770",9,2023
"974",2023-09-10,69,"library near me","US-UT-770",9,2023
"975",2023-09-17,70,"library near me","US-UT-770",9,2023
"976",2023-09-24,82,"library near me","US-UT-770",9,2023
"977",2023-10-01,90,"library near me","US-UT-770",10,2023
"978",2023-10-08,79,"library near me","US-UT-770",10,2023
"979",2023-10-15,54,"library near me","US-UT-770",10,2023
"980",2023-10-22,40,"library near me","US-UT-770",10,2023
"981",2023-10-29,54,"library near me","US-UT-770",10,2023
"982",2023-11-05,64,"library near me","US-UT-770",11,2023
"983",2023-11-12,57,"library near me","US-UT-770",11,2023
"984",2023-11-19,38,"library near me","US-UT-770",11,2023
"985",2023-11-26,90,"library near me","US-UT-770",11,2023
"986",2023-12-03,59,"library near me","US-UT-770",12,2023
"987",2023-12-10,50,"library near me","US-UT-770",12,2023
"988",2023-12-17,0,"library near me","US-UT-770",12,2023
"989",2023-12-24,43,"library near me","US-UT-770",12,2023
"990",2023-12-31,50,"library near me","US-UT-770",12,2023
"991",2021-11-28,43,"library near me","US-FL-548",11,2021
"992",2021-12-05,0,"library near me","US-FL-548",12,2021
"993",2021-12-12,36,"library near me","US-FL-548",12,2021
"994",2021-12-19,61,"library near me","US-FL-548",12,2021
"995",2021-12-26,82,"library near me","US-FL-548",12,2021
"996",2022-01-02,81,"library near me","US-FL-548",1,2022
"997",2022-01-09,81,"library near me","US-FL-548",1,2022
"998",2022-01-16,72,"library near me","US-FL-548",1,2022
"999",2022-01-23,61,"library near me","US-FL-548",1,2022
"1000",2022-01-30,58,"library near me","US-FL-548",1,2022
"1001",2022-02-06,45,"library near me","US-FL-548",2,2022
"1002",2022-02-13,45,"library near me","US-FL-548",2,2022
"1003",2022-02-20,59,"library near me","US-FL-548",2,2022
"1004",2022-02-27,50,"library near me","US-FL-548",2,2022
"1005",2022-03-06,43,"library near me","US-FL-548",3,2022
"1006",2022-03-13,59,"library near me","US-FL-548",3,2022
"1007",2022-03-20,50,"library near me","US-FL-548",3,2022
"1008",2022-03-27,31,"library near me","US-FL-548",3,2022
"1009",2022-04-03,52,"library near me","US-FL-548",4,2022
"1010",2022-04-10,34,"library near me","US-FL-548",4,2022
"1011",2022-04-17,30,"library near me","US-FL-548",4,2022
"1012",2022-04-24,57,"library near me","US-FL-548",4,2022
"1013",2022-05-01,42,"library near me","US-FL-548",5,2022
"1014",2022-05-08,48,"library near me","US-FL-548",5,2022
"1015",2022-05-15,45,"library near me","US-FL-548",5,2022
"1016",2022-05-22,44,"library near me","US-FL-548",5,2022
"1017",2022-05-29,48,"library near me","US-FL-548",5,2022
"1018",2022-06-05,67,"library near me","US-FL-548",6,2022
"1019",2022-06-12,100,"library near me","US-FL-548",6,2022
"1020",2022-06-19,60,"library near me","US-FL-548",6,2022
"1021",2022-06-26,53,"library near me","US-FL-548",6,2022
"1022",2022-07-03,70,"library near me","US-FL-548",7,2022
"1023",2022-07-10,66,"library near me","US-FL-548",7,2022
"1024",2022-07-17,60,"library near me","US-FL-548",7,2022
"1025",2022-07-24,42,"library near me","US-FL-548",7,2022
"1026",2022-07-31,39,"library near me","US-FL-548",7,2022
"1027",2022-08-07,69,"library near me","US-FL-548",8,2022
"1028",2022-08-14,70,"library near me","US-FL-548",8,2022
"1029",2022-08-21,40,"library near me","US-FL-548",8,2022
"1030",2022-08-28,74,"library near me","US-FL-548",8,2022
"1031",2022-09-04,62,"library near me","US-FL-548",9,2022
"1032",2022-09-11,79,"library near me","US-FL-548",9,2022
"1033",2022-09-18,59,"library near me","US-FL-548",9,2022
"1034",2022-09-25,64,"library near me","US-FL-548",9,2022
"1035",2022-10-02,60,"library near me","US-FL-548",10,2022
"1036",2022-10-09,63,"library near me","US-FL-548",10,2022
"1037",2022-10-16,53,"library near me","US-FL-548",10,2022
"1038",2022-10-23,36,"library near me","US-FL-548",10,2022
"1039",2022-10-30,73,"library near me","US-FL-548",10,2022
"1040",2022-11-06,54,"library near me","US-FL-548",11,2022
"1041",2022-11-13,60,"library near me","US-FL-548",11,2022
"1042",2022-11-20,65,"library near me","US-FL-548",11,2022
"1043",2022-11-27,44,"library near me","US-FL-548",11,2022
"1044",2022-12-04,45,"library near me","US-FL-548",12,2022
"1045",2022-12-11,49,"library near me","US-FL-548",12,2022
"1046",2022-12-18,37,"library near me","US-FL-548",12,2022
"1047",2022-12-25,67,"library near me","US-FL-548",12,2022
"1048",2023-01-01,58,"library near me","US-FL-548",1,2023
"1049",2023-01-08,50,"library near me","US-FL-548",1,2023
"1050",2023-01-15,61,"library near me","US-FL-548",1,2023
"1051",2023-01-22,44,"library near me","US-FL-548",1,2023
"1052",2023-01-29,47,"library near me","US-FL-548",1,2023
"1053",2023-02-05,53,"library near me","US-FL-548",2,2023
"1054",2023-02-12,31,"library near me","US-FL-548",2,2023
"1055",2023-02-19,51,"library near me","US-FL-548",2,2023
"1056",2023-02-26,39,"library near me","US-FL-548",2,2023
"1057",2023-03-05,50,"library near me","US-FL-548",3,2023
"1058",2023-03-12,51,"library near me","US-FL-548",3,2023
"1059",2023-03-19,74,"library near me","US-FL-548",3,2023
"1060",2023-03-26,45,"library near me","US-FL-548",3,2023
"1061",2023-04-02,36,"library near me","US-FL-548",4,2023
"1062",2023-04-09,61,"library near me","US-FL-548",4,2023
"1063",2023-04-16,57,"library near me","US-FL-548",4,2023
"1064",2023-04-23,50,"library near me","US-FL-548",4,2023
"1065",2023-04-30,49,"library near me","US-FL-548",4,2023
"1066",2023-05-07,76,"library near me","US-FL-548",5,2023
"1067",2023-05-14,55,"library near me","US-FL-548",5,2023
"1068",2023-05-21,62,"library near me","US-FL-548",5,2023
"1069",2023-05-28,59,"library near me","US-FL-548",5,2023
"1070",2023-06-04,58,"library near me","US-FL-548",6,2023
"1071",2023-06-11,62,"library near me","US-FL-548",6,2023
"1072",2023-06-18,92,"library near me","US-FL-548",6,2023
"1073",2023-06-25,80,"library near me","US-FL-548",6,2023
"1074",2023-07-02,74,"library near me","US-FL-548",7,2023
"1075",2023-07-09,0,"library near me","US-FL-548",7,2023
"1076",2023-07-16,64,"library near me","US-FL-548",7,2023
"1077",2023-07-23,69,"library near me","US-FL-548",7,2023
"1078",2023-07-30,0,"library near me","US-FL-548",7,2023
"1079",2023-08-06,52,"library near me","US-FL-548",8,2023
"1080",2023-08-13,74,"library near me","US-FL-548",8,2023
"1081",2023-08-20,44,"library near me","US-FL-548",8,2023
"1082",2023-08-27,40,"library near me","US-FL-548",8,2023
"1083",2023-09-03,72,"library near me","US-FL-548",9,2023
"1084",2023-09-10,52,"library near me","US-FL-548",9,2023
"1085",2023-09-17,62,"library near me","US-FL-548",9,2023
"1086",2023-09-24,46,"library near me","US-FL-548",9,2023
"1087",2023-10-01,56,"library near me","US-FL-548",10,2023
"1088",2023-10-08,55,"library near me","US-FL-548",10,2023
"1089",2023-10-15,51,"library near me","US-FL-548",10,2023
"1090",2023-10-22,54,"library near me","US-FL-548",10,2023
"1091",2023-10-29,43,"library near me","US-FL-548",10,2023
"1092",2023-11-05,38,"library near me","US-FL-548",11,2023
"1093",2023-11-12,0,"library near me","US-FL-548",11,2023
"1094",2023-11-19,45,"library near me","US-FL-548",11,2023
"1095",2023-11-26,0,"library near me","US-FL-548",11,2023
"1096",2023-12-03,54,"library near me","US-FL-548",12,2023
"1097",2023-12-10,31,"library near me","US-FL-548",12,2023
"1098",2023-12-17,0,"library near me","US-FL-548",12,2023
"1099",2023-12-24,40,"library near me","US-FL-548",12,2023
"1100",2023-12-31,61,"library near me","US-FL-548",12,2023
"1101",2021-11-28,56,"library near me","US-TX-618",11,2021
"1102",2021-12-05,46,"library near me","US-TX-618",12,2021
"1103",2021-12-12,44,"library near me","US-TX-618",12,2021
"1104",2021-12-19,45,"library near me","US-TX-618",12,2021
"1105",2021-12-26,44,"library near me","US-TX-618",12,2021
"1106",2022-01-02,46,"library near me","US-TX-618",1,2022
"1107",2022-01-09,64,"library near me","US-TX-618",1,2022
"1108",2022-01-16,49,"library near me","US-TX-618",1,2022
"1109",2022-01-23,55,"library near me","US-TX-618",1,2022
"1110",2022-01-30,62,"library near me","US-TX-618",1,2022
"1111",2022-02-06,68,"library near me","US-TX-618",2,2022
"1112",2022-02-13,50,"library near me","US-TX-618",2,2022
"1113",2022-02-20,62,"library near me","US-TX-618",2,2022
"1114",2022-02-27,61,"library near me","US-TX-618",2,2022
"1115",2022-03-06,62,"library near me","US-TX-618",3,2022
"1116",2022-03-13,66,"library near me","US-TX-618",3,2022
"1117",2022-03-20,46,"library near me","US-TX-618",3,2022
"1118",2022-03-27,54,"library near me","US-TX-618",3,2022
"1119",2022-04-03,79,"library near me","US-TX-618",4,2022
"1120",2022-04-10,71,"library near me","US-TX-618",4,2022
"1121",2022-04-17,55,"library near me","US-TX-618",4,2022
"1122",2022-04-24,53,"library near me","US-TX-618",4,2022
"1123",2022-05-01,50,"library near me","US-TX-618",5,2022
"1124",2022-05-08,51,"library near me","US-TX-618",5,2022
"1125",2022-05-15,56,"library near me","US-TX-618",5,2022
"1126",2022-05-22,58,"library near me","US-TX-618",5,2022
"1127",2022-05-29,70,"library near me","US-TX-618",5,2022
"1128",2022-06-05,91,"library near me","US-TX-618",6,2022
"1129",2022-06-12,86,"library near me","US-TX-618",6,2022
"1130",2022-06-19,92,"library near me","US-TX-618",6,2022
"1131",2022-06-26,80,"library near me","US-TX-618",6,2022
"1132",2022-07-03,88,"library near me","US-TX-618",7,2022
"1133",2022-07-10,70,"library near me","US-TX-618",7,2022
"1134",2022-07-17,82,"library near me","US-TX-618",7,2022
"1135",2022-07-24,73,"library near me","US-TX-618",7,2022
"1136",2022-07-31,81,"library near me","US-TX-618",7,2022
"1137",2022-08-07,69,"library near me","US-TX-618",8,2022
"1138",2022-08-14,59,"library near me","US-TX-618",8,2022
"1139",2022-08-21,72,"library near me","US-TX-618",8,2022
"1140",2022-08-28,64,"library near me","US-TX-618",8,2022
"1141",2022-09-04,71,"library near me","US-TX-618",9,2022
"1142",2022-09-11,69,"library near me","US-TX-618",9,2022
"1143",2022-09-18,60,"library near me","US-TX-618",9,2022
"1144",2022-09-25,70,"library near me","US-TX-618",9,2022
"1145",2022-10-02,65,"library near me","US-TX-618",10,2022
"1146",2022-10-09,84,"library near me","US-TX-618",10,2022
"1147",2022-10-16,57,"library near me","US-TX-618",10,2022
"1148",2022-10-23,67,"library near me","US-TX-618",10,2022
"1149",2022-10-30,59,"library near me","US-TX-618",10,2022
"1150",2022-11-06,64,"library near me","US-TX-618",11,2022
"1151",2022-11-13,39,"library near me","US-TX-618",11,2022
"1152",2022-11-20,46,"library near me","US-TX-618",11,2022
"1153",2022-11-27,50,"library near me","US-TX-618",11,2022
"1154",2022-12-04,43,"library near me","US-TX-618",12,2022
"1155",2022-12-11,46,"library near me","US-TX-618",12,2022
"1156",2022-12-18,41,"library near me","US-TX-618",12,2022
"1157",2022-12-25,54,"library near me","US-TX-618",12,2022
"1158",2023-01-01,61,"library near me","US-TX-618",1,2023
"1159",2023-01-08,79,"library near me","US-TX-618",1,2023
"1160",2023-01-15,67,"library near me","US-TX-618",1,2023
"1161",2023-01-22,70,"library near me","US-TX-618",1,2023
"1162",2023-01-29,70,"library near me","US-TX-618",1,2023
"1163",2023-02-05,66,"library near me","US-TX-618",2,2023
"1164",2023-02-12,74,"library near me","US-TX-618",2,2023
"1165",2023-02-19,65,"library near me","US-TX-618",2,2023
"1166",2023-02-26,71,"library near me","US-TX-618",2,2023
"1167",2023-03-05,50,"library near me","US-TX-618",3,2023
"1168",2023-03-12,70,"library near me","US-TX-618",3,2023
"1169",2023-03-19,64,"library near me","US-TX-618",3,2023
"1170",2023-03-26,63,"library near me","US-TX-618",3,2023
"1171",2023-04-02,55,"library near me","US-TX-618",4,2023
"1172",2023-04-09,61,"library near me","US-TX-618",4,2023
"1173",2023-04-16,50,"library near me","US-TX-618",4,2023
"1174",2023-04-23,65,"library near me","US-TX-618",4,2023
"1175",2023-04-30,65,"library near me","US-TX-618",4,2023
"1176",2023-05-07,49,"library near me","US-TX-618",5,2023
"1177",2023-05-14,57,"library near me","US-TX-618",5,2023
"1178",2023-05-21,69,"library near me","US-TX-618",5,2023
"1179",2023-05-28,83,"library near me","US-TX-618",5,2023
"1180",2023-06-04,84,"library near me","US-TX-618",6,2023
"1181",2023-06-11,90,"library near me","US-TX-618",6,2023
"1182",2023-06-18,86,"library near me","US-TX-618",6,2023
"1183",2023-06-25,77,"library near me","US-TX-618",6,2023
"1184",2023-07-02,90,"library near me","US-TX-618",7,2023
"1185",2023-07-09,82,"library near me","US-TX-618",7,2023
"1186",2023-07-16,61,"library near me","US-TX-618",7,2023
"1187",2023-07-23,69,"library near me","US-TX-618",7,2023
"1188",2023-07-30,56,"library near me","US-TX-618",7,2023
"1189",2023-08-06,69,"library near me","US-TX-618",8,2023
"1190",2023-08-13,56,"library near me","US-TX-618",8,2023
"1191",2023-08-20,87,"library near me","US-TX-618",8,2023
"1192",2023-08-27,75,"library near me","US-TX-618",8,2023
"1193",2023-09-03,57,"library near me","US-TX-618",9,2023
"1194",2023-09-10,63,"library near me","US-TX-618",9,2023
"1195",2023-09-17,56,"library near me","US-TX-618",9,2023
"1196",2023-09-24,76,"library near me","US-TX-618",9,2023
"1197",2023-10-01,46,"library near me","US-TX-618",10,2023
"1198",2023-10-08,100,"library near me","US-TX-618",10,2023
"1199",2023-10-15,56,"library near me","US-TX-618",10,2023
"1200",2023-10-22,35,"library near me","US-TX-618",10,2023
"1201",2023-10-29,64,"library near me","US-TX-618",10,2023
"1202",2023-11-05,61,"library near me","US-TX-618",11,2023
"1203",2023-11-12,47,"library near me","US-TX-618",11,2023
"1204",2023-11-19,56,"library near me","US-TX-618",11,2023
"1205",2023-11-26,40,"library near me","US-TX-618",11,2023
"1206",2023-12-03,46,"library near me","US-TX-618",12,2023
"1207",2023-12-10,44,"library near me","US-TX-618",12,2023
"1208",2023-12-17,41,"library near me","US-TX-618",12,2023
"1209",2023-12-24,54,"library near me","US-TX-618",12,2023
"1210",2023-12-31,51,"library near me","US-TX-618",12,2023
"1211",2021-11-28,58,"library near me","US-TX-623",11,2021
"1212",2021-12-05,59,"library near me","US-TX-623",12,2021
"1213",2021-12-12,50,"library near me","US-TX-623",12,2021
"1214",2021-12-19,47,"library near me","US-TX-623",12,2021
"1215",2021-12-26,57,"library near me","US-TX-623",12,2021
"1216",2022-01-02,49,"library near me","US-TX-623",1,2022
"1217",2022-01-09,45,"library near me","US-TX-623",1,2022
"1218",2022-01-16,58,"library near me","US-TX-623",1,2022
"1219",2022-01-23,58,"library near me","US-TX-623",1,2022
"1220",2022-01-30,54,"library near me","US-TX-623",1,2022
"1221",2022-02-06,71,"library near me","US-TX-623",2,2022
"1222",2022-02-13,66,"library near me","US-TX-623",2,2022
"1223",2022-02-20,61,"library near me","US-TX-623",2,2022
"1224",2022-02-27,64,"library near me","US-TX-623",2,2022
"1225",2022-03-06,68,"library near me","US-TX-623",3,2022
"1226",2022-03-13,77,"library near me","US-TX-623",3,2022
"1227",2022-03-20,55,"library near me","US-TX-623",3,2022
"1228",2022-03-27,62,"library near me","US-TX-623",3,2022
"1229",2022-04-03,55,"library near me","US-TX-623",4,2022
"1230",2022-04-10,61,"library near me","US-TX-623",4,2022
"1231",2022-04-17,65,"library near me","US-TX-623",4,2022
"1232",2022-04-24,47,"library near me","US-TX-623",4,2022
"1233",2022-05-01,58,"library near me","US-TX-623",5,2022
"1234",2022-05-08,54,"library near me","US-TX-623",5,2022
"1235",2022-05-15,52,"library near me","US-TX-623",5,2022
"1236",2022-05-22,57,"library near me","US-TX-623",5,2022
"1237",2022-05-29,75,"library near me","US-TX-623",5,2022
"1238",2022-06-05,85,"library near me","US-TX-623",6,2022
"1239",2022-06-12,79,"library near me","US-TX-623",6,2022
"1240",2022-06-19,100,"library near me","US-TX-623",6,2022
"1241",2022-06-26,78,"library near me","US-TX-623",6,2022
"1242",2022-07-03,88,"library near me","US-TX-623",7,2022
"1243",2022-07-10,93,"library near me","US-TX-623",7,2022
"1244",2022-07-17,78,"library near me","US-TX-623",7,2022
"1245",2022-07-24,84,"library near me","US-TX-623",7,2022
"1246",2022-07-31,80,"library near me","US-TX-623",7,2022
"1247",2022-08-07,72,"library near me","US-TX-623",8,2022
"1248",2022-08-14,70,"library near me","US-TX-623",8,2022
"1249",2022-08-21,70,"library near me","US-TX-623",8,2022
"1250",2022-08-28,68,"library near me","US-TX-623",8,2022
"1251",2022-09-04,75,"library near me","US-TX-623",9,2022
"1252",2022-09-11,70,"library near me","US-TX-623",9,2022
"1253",2022-09-18,72,"library near me","US-TX-623",9,2022
"1254",2022-09-25,68,"library near me","US-TX-623",9,2022
"1255",2022-10-02,54,"library near me","US-TX-623",10,2022
"1256",2022-10-09,77,"library near me","US-TX-623",10,2022
"1257",2022-10-16,62,"library near me","US-TX-623",10,2022
"1258",2022-10-23,68,"library near me","US-TX-623",10,2022
"1259",2022-10-30,71,"library near me","US-TX-623",10,2022
"1260",2022-11-06,62,"library near me","US-TX-623",11,2022
"1261",2022-11-13,48,"library near me","US-TX-623",11,2022
"1262",2022-11-20,51,"library near me","US-TX-623",11,2022
"1263",2022-11-27,45,"library near me","US-TX-623",11,2022
"1264",2022-12-04,48,"library near me","US-TX-623",12,2022
"1265",2022-12-11,46,"library near me","US-TX-623",12,2022
"1266",2022-12-18,50,"library near me","US-TX-623",12,2022
"1267",2022-12-25,62,"library near me","US-TX-623",12,2022
"1268",2023-01-01,62,"library near me","US-TX-623",1,2023
"1269",2023-01-08,71,"library near me","US-TX-623",1,2023
"1270",2023-01-15,66,"library near me","US-TX-623",1,2023
"1271",2023-01-22,64,"library near me","US-TX-623",1,2023
"1272",2023-01-29,57,"library near me","US-TX-623",1,2023
"1273",2023-02-05,69,"library near me","US-TX-623",2,2023
"1274",2023-02-12,62,"library near me","US-TX-623",2,2023
"1275",2023-02-19,71,"library near me","US-TX-623",2,2023
"1276",2023-02-26,65,"library near me","US-TX-623",2,2023
"1277",2023-03-05,61,"library near me","US-TX-623",3,2023
"1278",2023-03-12,83,"library near me","US-TX-623",3,2023
"1279",2023-03-19,69,"library near me","US-TX-623",3,2023
"1280",2023-03-26,61,"library near me","US-TX-623",3,2023
"1281",2023-04-02,59,"library near me","US-TX-623",4,2023
"1282",2023-04-09,71,"library near me","US-TX-623",4,2023
"1283",2023-04-16,56,"library near me","US-TX-623",4,2023
"1284",2023-04-23,60,"library near me","US-TX-623",4,2023
"1285",2023-04-30,65,"library near me","US-TX-623",4,2023
"1286",2023-05-07,61,"library near me","US-TX-623",5,2023
"1287",2023-05-14,58,"library near me","US-TX-623",5,2023
"1288",2023-05-21,62,"library near me","US-TX-623",5,2023
"1289",2023-05-28,74,"library near me","US-TX-623",5,2023
"1290",2023-06-04,90,"library near me","US-TX-623",6,2023
"1291",2023-06-11,74,"library near me","US-TX-623",6,2023
"1292",2023-06-18,81,"library near me","US-TX-623",6,2023
"1293",2023-06-25,81,"library near me","US-TX-623",6,2023
"1294",2023-07-02,85,"library near me","US-TX-623",7,2023
"1295",2023-07-09,76,"library near me","US-TX-623",7,2023
"1296",2023-07-16,68,"library near me","US-TX-623",7,2023
"1297",2023-07-23,80,"library near me","US-TX-623",7,2023
"1298",2023-07-30,58,"library near me","US-TX-623",7,2023
"1299",2023-08-06,57,"library near me","US-TX-623",8,2023
"1300",2023-08-13,75,"library near me","US-TX-623",8,2023
"1301",2023-08-20,68,"library near me","US-TX-623",8,2023
"1302",2023-08-27,67,"library near me","US-TX-623",8,2023
"1303",2023-09-03,67,"library near me","US-TX-623",9,2023
"1304",2023-09-10,58,"library near me","US-TX-623",9,2023
"1305",2023-09-17,51,"library near me","US-TX-623",9,2023
"1306",2023-09-24,63,"library near me","US-TX-623",9,2023
"1307",2023-10-01,66,"library near me","US-TX-623",10,2023
"1308",2023-10-08,76,"library near me","US-TX-623",10,2023
"1309",2023-10-15,57,"library near me","US-TX-623",10,2023
"1310",2023-10-22,50,"library near me","US-TX-623",10,2023
"1311",2023-10-29,51,"library near me","US-TX-623",10,2023
"1312",2023-11-05,55,"library near me","US-TX-623",11,2023
"1313",2023-11-12,38,"library near me","US-TX-623",11,2023
"1314",2023-11-19,53,"library near me","US-TX-623",11,2023
"1315",2023-11-26,53,"library near me","US-TX-623",11,2023
"1316",2023-12-03,62,"library near me","US-TX-623",12,2023
"1317",2023-12-10,53,"library near me","US-TX-623",12,2023
"1318",2023-12-17,47,"library near me","US-TX-623",12,2023
"1319",2023-12-24,53,"library near me","US-TX-623",12,2023
"1320",2023-12-31,65,"library near me","US-TX-623",12,2023
"1321",2021-11-28,53,"library near me","US-UT-770",11,2021
"1322",2021-12-05,56,"library near me","US-UT-770",12,2021
"1323",2021-12-12,61,"library near me","US-UT-770",12,2021
"1324",2021-12-19,63,"library near me","US-UT-770",12,2021
"1325",2021-12-26,43,"library near me","US-UT-770",12,2021
"1326",2022-01-02,0,"library near me","US-UT-770",1,2022
"1327",2022-01-09,81,"library near me","US-UT-770",1,2022
"1328",2022-01-16,89,"library near me","US-UT-770",1,2022
"1329",2022-01-23,100,"library near me","US-UT-770",1,2022
"1330",2022-01-30,61,"library near me","US-UT-770",1,2022
"1331",2022-02-06,63,"library near me","US-UT-770",2,2022
"1332",2022-02-13,47,"library near me","US-UT-770",2,2022
"1333",2022-02-20,46,"library near me","US-UT-770",2,2022
"1334",2022-02-27,73,"library near me","US-UT-770",2,2022
"1335",2022-03-06,43,"library near me","US-UT-770",3,2022
"1336",2022-03-13,45,"library near me","US-UT-770",3,2022
"1337",2022-03-20,74,"library near me","US-UT-770",3,2022
"1338",2022-03-27,51,"library near me","US-UT-770",3,2022
"1339",2022-04-03,81,"library near me","US-UT-770",4,2022
"1340",2022-04-10,57,"library near me","US-UT-770",4,2022
"1341",2022-04-17,44,"library near me","US-UT-770",4,2022
"1342",2022-04-24,57,"library near me","US-UT-770",4,2022
"1343",2022-05-01,61,"library near me","US-UT-770",5,2022
"1344",2022-05-08,75,"library near me","US-UT-770",5,2022
"1345",2022-05-15,68,"library near me","US-UT-770",5,2022
"1346",2022-05-22,44,"library near me","US-UT-770",5,2022
"1347",2022-05-29,74,"library near me","US-UT-770",5,2022
"1348",2022-06-05,66,"library near me","US-UT-770",6,2022
"1349",2022-06-12,94,"library near me","US-UT-770",6,2022
"1350",2022-06-19,48,"library near me","US-UT-770",6,2022
"1351",2022-06-26,97,"library near me","US-UT-770",6,2022
"1352",2022-07-03,38,"library near me","US-UT-770",7,2022
"1353",2022-07-10,58,"library near me","US-UT-770",7,2022
"1354",2022-07-17,89,"library near me","US-UT-770",7,2022
"1355",2022-07-24,86,"library near me","US-UT-770",7,2022
"1356",2022-07-31,0,"library near me","US-UT-770",7,2022
"1357",2022-08-07,45,"library near me","US-UT-770",8,2022
"1358",2022-08-14,73,"library near me","US-UT-770",8,2022
"1359",2022-08-21,38,"library near me","US-UT-770",8,2022
"1360",2022-08-28,76,"library near me","US-UT-770",8,2022
"1361",2022-09-04,60,"library near me","US-UT-770",9,2022
"1362",2022-09-11,86,"library near me","US-UT-770",9,2022
"1363",2022-09-18,73,"library near me","US-UT-770",9,2022
"1364",2022-09-25,50,"library near me","US-UT-770",9,2022
"1365",2022-10-02,45,"library near me","US-UT-770",10,2022
"1366",2022-10-09,51,"library near me","US-UT-770",10,2022
"1367",2022-10-16,50,"library near me","US-UT-770",10,2022
"1368",2022-10-23,50,"library near me","US-UT-770",10,2022
"1369",2022-10-30,71,"library near me","US-UT-770",10,2022
"1370",2022-11-06,63,"library near me","US-UT-770",11,2022
"1371",2022-11-13,66,"library near me","US-UT-770",11,2022
"1372",2022-11-20,55,"library near me","US-UT-770",11,2022
"1373",2022-11-27,58,"library near me","US-UT-770",11,2022
"1374",2022-12-04,49,"library near me","US-UT-770",12,2022
"1375",2022-12-11,41,"library near me","US-UT-770",12,2022
"1376",2022-12-18,0,"library near me","US-UT-770",12,2022
"1377",2022-12-25,66,"library near me","US-UT-770",12,2022
"1378",2023-01-01,88,"library near me","US-UT-770",1,2023
"1379",2023-01-08,49,"library near me","US-UT-770",1,2023
"1380",2023-01-15,62,"library near me","US-UT-770",1,2023
"1381",2023-01-22,72,"library near me","US-UT-770",1,2023
"1382",2023-01-29,86,"library near me","US-UT-770",1,2023
"1383",2023-02-05,63,"library near me","US-UT-770",2,2023
"1384",2023-02-12,66,"library near me","US-UT-770",2,2023
"1385",2023-02-19,61,"library near me","US-UT-770",2,2023
"1386",2023-02-26,0,"library near me","US-UT-770",2,2023
