"","date","hits","keyword","geo","time","gprop","category"
"310",2023-08-13,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"311",2023-08-20,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"312",2023-08-27,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"313",2023-09-03,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"314",2023-09-10,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"315",2023-09-17,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"316",2023-09-24,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"317",2023-10-01,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"318",2023-10-08,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"319",2023-10-15,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"320",2023-10-22,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"321",2023-10-29,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"322",2023-11-05,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"323",2023-11-12,52,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"324",2023-11-19,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"325",2023-11-26,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"326",2023-12-03,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"327",2023-12-10,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"328",2023-12-17,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"329",2023-12-24,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"330",2023-12-31,0,"banned books","US-FL-548","2021-12-01 2024-01-01","web",0
"331",2021-11-28,0,"banned books","US-NC-550","2021-12-01 2024-01-01","web",0
