"","X.x","geo","Month","Year","DMA","STATE","count","avg_hits_prev_month.x","avg_hits_next_month.x","avg_hits_prev_month.y","avg_hits_next_month.y","code","X.y","avg_index_2019","num_lib_2019","avg_revenue_2019","avg_expenses_2019","std_avg_index_2019","avg_index_2021","num_lib_2021","avg_revenue_2021","avg_expenses_2021","std_avg_index_2021","avg_hits_next_month","avg_hits_prev_month"
"309",130,"US-PA-566",4,2022,"HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)          ","PA ",1,NA,NA,75.5,75.4,566,26,88890.3665362319,23,1015701.43478261,886485.52173913,-0.452163392614278,63483.6202261905,21,912397.142857143,1115150.04761905,-0.483161652376391,75.4,75.5
"310",131,"US-PA-577",2,2023,"WILKES BARRE (PA) - SCRANTON (PA)                                    ","PA ",1,NA,NA,85,86,577,33,35719.7134722222,6,828547.5,968155,-0.522365797326528,21278.7685138889,6,858049.833333333,861365.666666667,-0.56176008835124,86,85
"311",132,"US-PA-577",7,2022,"WILKES BARRE (PA) - SCRANTON (PA)                                    ","PA ",27,NA,NA,77.75,90.25,577,33,35719.7134722222,6,828547.5,968155,-0.522365797326528,21278.7685138889,6,858049.833333333,861365.666666667,-0.56176008835124,90.25,77.75
"312",133,"US-SC-507",10,2022,"SAVANNAH (GA)                                                        ","SC ",99,NA,NA,81.75,79.25,507,5,291403.525,1,4597899,5104400,-0.184780731488897,270889.675,1,5191204,4810567,-0.0969076826181291,79.25,81.75
"313",134,"US-SC-567",11,2022,"GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)  ","SC ",1,NA,NA,91.8,74.25,567,27,168090.6125,2,2527052,2376697,-0.347593533113688,105788.095833333,2,2682306,2249262.5,-0.404377686018125,74.25,91.8
"314",135,"US-SC-567",9,2022,"GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)  ","SC ",2,NA,NA,90,91.8,567,27,168090.6125,2,2527052,2376697,-0.347593533113688,105788.095833333,2,2682306,2249262.5,-0.404377686018125,91.8,90
"315",136,"US-TN-575",5,2023,"CHATTANOOGA (TN)                                                     ","TN ",2,NA,NA,77.6,77.25,575,31,111618.55875,4,2360675,2264700.5,-0.422154851130917,83633.30625,4,2257917.25,2092548.75,-0.445636729468201,77.25,77.6
"316",137,"US-TN-640",2,2022,"MEMPHIS (TN)                                                         ","TN ",327,NA,NA,52.6,55,640,47,217845.511333333,5,5516027.6,5285954,-0.281901025253953,177590.459333333,5,6078603.4,5732532.6,-0.270659564962563,55,52.6
"317",138,"US-TN-659",1,2023,"NASHVILLE (TN)                                                       ","TN ",1,NA,NA,71,92.25,659,52,79044.3345,3,584662.333333333,578878.333333333,-0.465163329346017,64588.81175,3,557355.333333333,558228.333333333,-0.481103445281713,92.25,71
"318",139,"US-TN-659",12,2022,"NASHVILLE (TN)                                                       ","TN ",2,NA,NA,81.5,87.2,659,52,79044.3345,3,584662.333333333,578878.333333333,-0.465163329346017,64588.81175,3,557355.333333333,558228.333333333,-0.481103445281713,87.2,81.5
"319",140,"US-TN-659",2,2023,"NASHVILLE (TN)                                                       ","TN ",6,NA,NA,87.2,86.75,659,52,79044.3345,3,584662.333333333,578878.333333333,-0.465163329346017,64588.81175,3,557355.333333333,558228.333333333,-0.481103445281713,86.75,87.2
"320",141,"US-TN-659",3,2022,"NASHVILLE (TN)                                                       ","TN ",2,NA,NA,85.5,84,659,52,79044.3345,3,584662.333333333,578878.333333333,-0.465163329346017,64588.81175,3,557355.333333333,558228.333333333,-0.481103445281713,84,85.5
"321",142,"US-TN-659",5,2022,"NASHVILLE (TN)                                                       ","TN ",4,NA,NA,84,86.5,659,52,79044.3345,3,584662.333333333,578878.333333333,-0.465163329346017,64588.81175,3,557355.333333333,558228.333333333,-0.481103445281713,86.5,84
"322",143,"US-TN-659",5,2023,"NASHVILLE (TN)                                                       ","TN ",2,NA,NA,86.2,87.75,659,52,79044.3345,3,584662.333333333,578878.333333333,-0.465163329346017,64588.81175,3,557355.333333333,558228.333333333,-0.481103445281713,87.75,86.2
"323",144,"US-TX-612",10,2022,"SHREVEPORT (LA)                                                      ","TX ",58,NA,NA,82.5,70.25,612,38,22297.3013888889,3,413959.333333333,386750.333333333,-0.540087708775582,9211.95013888889,3,442899.333333333,361877,-0.584232221601056,70.25,82.5
"324",145,"US-TX-618",1,2022,"HOUSTON (TX)                                                         ","TX ",71,NA,NA,50.25,79,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,79,50.25
"325",146,"US-TX-618",1,2023,"HOUSTON (TX)                                                         ","TX ",73,NA,NA,63.5,85.75,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,85.75,63.5
"326",147,"US-TX-618",10,2022,"HOUSTON (TX)                                                         ","TX ",2,NA,NA,86.5,70.25,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,70.25,86.5
"327",148,"US-TX-618",11,2022,"HOUSTON (TX)                                                         ","TX ",3,NA,NA,81.6,63.5,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,63.5,81.6
"328",149,"US-TX-618",12,2021,"HOUSTON (TX)                                                         ","TX ",34,NA,NA,61,74,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,74,61
"329",150,"US-TX-618",12,2022,"HOUSTON (TX)                                                         ","TX ",2,NA,NA,70.25,82,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,82,70.25
"330",151,"US-TX-618",2,2022,"HOUSTON (TX)                                                         ","TX ",17,NA,NA,74,76.75,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,76.75,74
"331",152,"US-TX-618",4,2022,"HOUSTON (TX)                                                         ","TX ",19,NA,NA,76.75,78.8,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,78.8,76.75
"332",153,"US-TX-618",5,2022,"HOUSTON (TX)                                                         ","TX ",3,NA,NA,80.5,92,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,92,80.5
"333",154,"US-TX-618",7,2022,"HOUSTON (TX)                                                         ","TX ",2,NA,NA,92,88.25,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,88.25,92
"334",155,"US-TX-618",8,2022,"HOUSTON (TX)                                                         ","TX ",3,NA,NA,84,86.5,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,86.5,84
"335",156,"US-TX-618",9,2022,"HOUSTON (TX)                                                         ","TX ",10,NA,NA,88.25,81.6,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,81.6,88.25
"336",157,"US-TX-623",1,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",536,NA,NA,54,80,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,80,54
"337",158,"US-TX-623",1,2023,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",26,NA,NA,64.75,88.25,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,88.25,64.75
"338",159,"US-TX-623",10,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",510,NA,NA,84,71.5,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,71.5,84
"339",160,"US-TX-623",11,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",54,NA,NA,82,64.75,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,64.75,82
"340",161,"US-TX-623",12,2021,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",2,NA,NA,57,69.4,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,69.4,57
"341",162,"US-TX-623",12,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",8,NA,NA,71.5,78.2,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,78.2,71.5
"342",163,"US-TX-623",2,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",2,NA,NA,69.4,77.5,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,77.5,69.4
"343",164,"US-TX-623",2,2023,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",22,NA,NA,78.2,88.5,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,88.5,78.2
"344",165,"US-TX-623",3,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",42,NA,NA,80,77.5,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,77.5,80
"345",166,"US-TX-623",3,2023,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",90,NA,NA,88.25,84,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,84,88.25
"346",167,"US-TX-623",4,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",8,NA,NA,77.5,74.8,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,74.8,77.5
"347",168,"US-TX-623",4,2023,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",5,NA,NA,88.5,79.75,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,79.75,88.5
"348",169,"US-TX-623",5,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",4,NA,NA,77.5,82.5,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,82.5,77.5
"349",170,"US-TX-623",5,2023,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",5,NA,NA,84,92.25,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,92.25,84
"350",171,"US-TX-623",6,2023,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",5,NA,NA,79.75,86,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,86,79.75
"351",172,"US-TX-623",7,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",2,NA,NA,82.5,84,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,84,82.5
"352",173,"US-TX-623",8,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",10,NA,NA,85,84,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,84,85
"353",174,"US-TX-623",9,2022,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",87,NA,NA,84,82,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,82,84
"354",175,"US-TX-635",1,2023,"AUSTIN (TX)                                                          ","TX ",3,NA,NA,65.5,90.75,635,46,226241.781388889,21,3536006.80952381,3615086,-0.270815241752218,144978.913011364,22,3680503.77272727,3532422.72727273,-0.331392310882413,90.75,65.5
"355",176,"US-TX-635",11,2022,"AUSTIN (TX)                                                          ","TX ",1,NA,NA,84.2,65.5,635,46,226241.781388889,21,3536006.80952381,3615086,-0.270815241752218,144978.913011364,22,3680503.77272727,3532422.72727273,-0.331392310882413,65.5,84.2
"356",177,"US-TX-635",3,2022,"AUSTIN (TX)                                                          ","TX ",84,NA,NA,78,82.25,635,46,226241.781388889,21,3536006.80952381,3615086,-0.270815241752218,144978.913011364,22,3680503.77272727,3532422.72727273,-0.331392310882413,82.25,78
"357",178,"US-TX-635",3,2023,"AUSTIN (TX)                                                          ","TX ",10,NA,NA,90.75,87.8,635,46,226241.781388889,21,3536006.80952381,3615086,-0.270815241752218,144978.913011364,22,3680503.77272727,3532422.72727273,-0.331392310882413,87.8,90.75
"358",179,"US-TX-641",12,2021,"SAN ANTONIO (TX)                                                     ","TX ",435,NA,NA,61,67.4,641,48,400797.0050625,8,6170862.25,6138778.625,-0.0403460684242208,268171.811364583,8,6830108,6708553.875,-0.101969182001964,67.4,61
"359",180,"US-TX-641",3,2022,"SAN ANTONIO (TX)                                                     ","TX ",42,NA,NA,75.5,71.25,641,48,400797.0050625,8,6170862.25,6138778.625,-0.0403460684242208,268171.811364583,8,6830108,6708553.875,-0.101969182001964,71.25,75.5
"360",181,"US-UT-770",1,2023,"SALT LAKE CITY (UT)                                                  ","UT ",9,NA,NA,70.75,94,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,94,70.75
"361",182,"US-UT-770",10,2022,"SALT LAKE CITY (UT)                                                  ","UT ",40,NA,NA,90,82.25,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,82.25,90
"362",183,"US-UT-770",11,2022,"SALT LAKE CITY (UT)                                                  ","UT ",152,NA,NA,87.4,70.75,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,70.75,87.4
"363",184,"US-UT-770",12,2022,"SALT LAKE CITY (UT)                                                  ","UT ",23,NA,NA,82.25,90,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,90,82.25
"364",185,"US-UT-770",2,2023,"SALT LAKE CITY (UT)                                                  ","UT ",58,NA,NA,90,87,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,87,90
"365",186,"US-UT-770",3,2023,"SALT LAKE CITY (UT)                                                  ","UT ",30,NA,NA,94,84.6,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,84.6,94
"366",187,"US-UT-770",5,2023,"SALT LAKE CITY (UT)                                                  ","UT ",1,NA,NA,84.6,85.25,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,85.25,84.6
"367",188,"US-UT-770",6,2023,"SALT LAKE CITY (UT)                                                  ","UT ",25,NA,NA,78.5,81.8,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,81.8,78.5
"368",189,"US-UT-770",7,2022,"SALT LAKE CITY (UT)                                                  ","UT ",130,NA,NA,83.5,84.5,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,84.5,83.5
"369",190,"US-UT-770",8,2022,"SALT LAKE CITY (UT)                                                  ","UT ",59,NA,NA,81.2,90,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,90,81.2
"370",191,"US-UT-770",9,2022,"SALT LAKE CITY (UT)                                                  ","UT ",10,NA,NA,84.5,87.4,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,87.4,84.5
"371",192,"US-VA-511",10,2022,"WASHINGTON (DC) - HAGERSTOWN (MD)                                    ","VA ",5,NA,NA,77.75,68,511,7,2426943.23055556,3,25025832.6666667,25417389,2.63482019588748,2117947.44722222,3,24423142,25037045.3333333,3.34288291400516,68,77.75
"372",193,"US-VA-511",11,2022,"WASHINGTON (DC) - HAGERSTOWN (MD)                                    ","VA ",2,NA,NA,72.6,66.75,511,7,2426943.23055556,3,25025832.6666667,25417389,2.63482019588748,2117947.44722222,3,24423142,25037045.3333333,3.34288291400516,66.75,72.6
"373",194,"US-VA-511",2,2023,"WASHINGTON (DC) - HAGERSTOWN (MD)                                    ","VA ",13,NA,NA,74.2,73.5,511,7,2426943.23055556,3,25025832.6666667,25417389,2.63482019588748,2117947.44722222,3,24423142,25037045.3333333,3.34288291400516,73.5,74.2
"374",195,"US-VA-511",3,2023,"WASHINGTON (DC) - HAGERSTOWN (MD)                                    ","VA ",14,NA,NA,83,75.2,511,7,2426943.23055556,3,25025832.6666667,25417389,2.63482019588748,2117947.44722222,3,24423142,25037045.3333333,3.34288291400516,75.2,83
"375",196,"US-VA-511",4,2023,"WASHINGTON (DC) - HAGERSTOWN (MD)                                    ","VA ",1,NA,NA,73.5,65.75,511,7,2426943.23055556,3,25025832.6666667,25417389,2.63482019588748,2117947.44722222,3,24423142,25037045.3333333,3.34288291400516,65.75,73.5
"376",197,"US-VA-517",1,2023,"CHARLOTTESVILLE (VA)                                                 ","VA ",17,NA,NA,78.25,94,517,9,954541.68625,4,14878130,14516926,0.69077544270677,777246.878125,4,21109750.5,15736887,0.846085423518612,94,78.25
"377",198,"US-VA-517",10,2022,"CHARLOTTESVILLE (VA)                                                 ","VA ",3,NA,NA,92.75,85,517,9,954541.68625,4,14878130,14516926,0.69077544270677,777246.878125,4,21109750.5,15736887,0.846085423518612,85,92.75
"378",199,"US-VA-544",5,2022,"NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)                   ","VA ",2,NA,NA,81,83.75,544,17,NA,1,NA,NA,NA,NA,1,NA,NA,NA,83.75,81
"379",200,"US-VA-556",1,2022,"RICHMOND (VA) - PETERSBURG (VA)                                      ","VA ",1,NA,NA,67.75,78,556,22,613879.506944444,3,7995997,7853101.33333333,0.240991533658766,789640.919444444,3,8103469.33333333,7818840.33333333,0.86916694669885,78,67.75
"380",201,"US-VA-556",6,2023,"RICHMOND (VA) - PETERSBURG (VA)                                      ","VA ",18,NA,NA,81.5,87.4,556,22,613879.506944444,3,7995997,7853101.33333333,0.240991533658766,789640.919444444,3,8103469.33333333,7818840.33333333,0.86916694669885,87.4,81.5
"381",202,"US-VA-573",1,2022,"ROANOKE (VA) - LYNCHBURG (VA)                                        ","VA ",1,NA,NA,49.25,77.5,573,30,330579.791666667,2,8812358.5,6338867.5,-0.133055428729545,263955.25,2,4967021,4617736.5,-0.109821718262662,77.5,49.25
"382",203,"US-VA-584",1,2023,"CHARLOTTESVILLE (VA)                                                 ","VA ",17,NA,NA,62.25,88.25,584,34,954541.68625,4,14878130,14516926,0.69077544270677,777246.878125,4,21109750.5,15736887,0.846085423518612,88.25,62.25
"383",204,"US-VA-584",10,2022,"CHARLOTTESVILLE (VA)                                                 ","VA ",3,NA,NA,91.5,80,584,34,954541.68625,4,14878130,14516926,0.69077544270677,777246.878125,4,21109750.5,15736887,0.846085423518612,80,91.5
"384",205,"US-WA-810",2,2022,"YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)            ","WA ",1,NA,NA,70.8,68.25,810,68,49513.61575,3,934180.666666667,876832.666666667,-0.50415339904923,32970.8231944444,3,1129955,1050299.33333333,-0.539985880554267,68.25,70.8
"385",206,"US-WA-819",1,2022,"SEATTLE (WA) - TACOMA (WA)                                           ","WA ",3,NA,NA,58.75,80.5,819,69,4347048.58019445,3,77132791,75569769,5.16997831559742,3223347.11375,3,76365343,68976849.6666667,5.40147763454718,80.5,58.75
"386",207,"US-WI-617",1,2023,"MILWAUKEE (WI)                                                       ","WI ",3,NA,NA,75.5,93,617,40,55195.1633333333,45,764161.222222222,732451.955555556,-0.496651924460289,50185.0353806818,44,1017491.45454545,851312.659090909,-0.507927714265696,93,75.5
"387",208,"US-WI-617",5,2022,"MILWAUKEE (WI)                                                       ","WI ",3,NA,NA,82.5,91,617,40,55195.1633333333,45,764161.222222222,732451.955555556,-0.496651924460289,50185.0353806818,44,1017491.45454545,851312.659090909,-0.507927714265696,91,82.5
"388",209,"US-WI-658",1,2023,"GREEN BAY (WI) - APPLETON (WI)                                       ","WI ",3,NA,NA,76.5,89,658,51,85174.5004166667,3,1232533.66666667,1162892.33333333,-0.457069533918735,57499.18125,3,1253373.66666667,1194105.33333333,-0.494306521381544,89,76.5
"389",210,"US-WY-756",2,2023,"BILLINGS (MT)                                                        ","WY ",10,NA,NA,64.2,68,756,62,135551.333333333,1,1693155,1689087,-0.390555872552197,134947.975,1,1605636,1608041,-0.350073007699648,68,64.2
"390",211,"US-WY-767",10,2022,"CASPER (WY) - RIVERTON (WY)                                          ","WY ",2,NA,NA,61,55.75,767,64,279915.975,1,2746072,2757988,-0.199948001172068,263279.45,1,3469392,3254879,-0.111080266056975,55.75,61
"391",212,"US-WY-767",3,2023,"CASPER (WY) - RIVERTON (WY)                                          ","WY ",2,NA,NA,67.25,72,767,64,279915.975,1,2746072,2757988,-0.199948001172068,263279.45,1,3469392,3254879,-0.111080266056975,72,67.25
"392",213,"US-WY-767",5,2023,"CASPER (WY) - RIVERTON (WY)                                          ","WY ",1,NA,NA,72,71.75,767,64,279915.975,1,2746072,2757988,-0.199948001172068,263279.45,1,3469392,3254879,-0.111080266056975,71.75,72
"393",214,"US-AK-743",10,2021,"ANCHORAGE (AK)                                                       ","AK ",1,NA,NA,NA,77,743,60,NA,1,NA,NA,NA,NA,1,NA,NA,NA,77,0
"394",215,"US-FL-534",10,2021,"ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)                   ","FL ",2,NA,NA,NA,67,534,14,659455.966576923,13,9355436.61538462,8871438.46153846,0.301167154609273,565214.052625,12,11156097.9166667,10173449.5833333,0.451214981294774,67,0
"395",216,"US-FL-534",11,2021,"ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)                   ","FL ",7,NA,NA,NA,58.25,534,14,659455.966576923,13,9355436.61538462,8871438.46153846,0.301167154609273,565214.052625,12,11156097.9166667,10173449.5833333,0.451214981294774,58.25,0
"396",217,"US-FL-548",11,2021,"WEST PALM BEACH (FL) - FT. PIERCE (FL)                               ","FL ",161,NA,NA,NA,64.5,548,19,322048.534377778,15,6658066.6,5508712.93333333,-0.144319438900304,277540.173788889,15,7463205.66666667,5719673.13333333,-0.0845224050480877,64.5,0
"397",218,"US-IA-679",10,2021,"DES MOINES (IA) - AMES (IA)                                          ","IA ",3,NA,NA,NA,58,679,54,45387.2354791667,40,1083301.2,1085302,-0.509601551386591,31559.6433083333,40,1156060.825,942963.275,-0.54261393224566,58,0
"398",219,"US-IA-679",11,2021,"DES MOINES (IA) - AMES (IA)                                          ","IA ",3,NA,NA,NA,61,679,54,45387.2354791667,40,1083301.2,1085302,-0.509601551386591,31559.6433083333,40,1156060.825,942963.275,-0.54261393224566,61,0
"399",220,"US-KS-678",11,2021,"WICHITA (KS) - HUTCHINSON (KS)                                       ","KS ",29,NA,NA,NA,50.75,678,53,69736.785202381,14,1012714.71428571,973506.071428571,-0.477452295251401,53771.5932678571,14,1111454.78571429,1004933.57142857,-0.501248438565669,50.75,0
"400",221,"US-MO-609",10,2021,"ST. LOUIS (MO)                                                       ","MO ",12,NA,NA,NA,64,609,37,446487.031453125,16,6261349.5,7202681.875,0.0199794972619217,341339.794911765,17,6523005,5737567.23529412,0.0342921442892427,64,0
"401",222,"US-MO-616",10,2021,"KANSAS CITY (MO)                                                     ","MO ",4,NA,NA,NA,72,616,39,1102416.76516667,4,15339514,15110093,0.886018223051525,1582513.61372222,4,16797348.3333333,15397511,2.34574016444655,72,0
"402",223,"US-NC-545",11,2021,"GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)                    ","NC ",5,NA,NA,NA,51.5,545,18,105399.929166667,2,1535968,1613133,-0.430365447119632,99247.25,2,2046183.5,4532300,-0.416558756004038,51.5,0
"403",224,"US-OK-650",10,2021,"OKLAHOMA CITY (OK)                                                   ","OK ",10,NA,NA,NA,58,650,49,812038.842361111,3,13274671,12990032.6666667,0.502625744652641,625380.108333333,3,14934523.6666667,15014877.3333333,0.563262712434468,58,0
"404",225,"US-PA-501",11,2021,"NEW YORK (NY)                                                        ","PA ",2,NA,NA,NA,54.25,501,2,70229.7222342209,169,2743335.56804734,2456250.67455621,-0.476801459442309,51517.4099857002,169,2678089.75147929,2422553.49704142,-0.505446422285312,54.25,0
"405",226,"US-PA-504",10,2021,"PHILADELPHIA (PA)                                                    ","PA ",4,NA,NA,NA,66,504,3,107872.426412879,66,1142277.48484848,1149014.86363636,-0.427100953600631,87764.6452384615,65,1142329.41538462,1011708.18461538,-0.437942903526376,66,0
"406",227,"US-PA-504",11,2021,"PHILADELPHIA (PA)                                                    ","PA ",1,NA,NA,NA,59.5,504,3,107872.426412879,66,1142277.48484848,1149014.86363636,-0.427100953600631,87764.6452384615,65,1142329.41538462,1011708.18461538,-0.437942903526376,59.5,0
"407",228,"US-PA-566",10,2021,"HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)          ","PA ",1,NA,NA,NA,74,566,26,88890.3665362319,23,1015701.43478261,886485.52173913,-0.452163392614278,63483.6202261905,21,912397.142857143,1115150.04761905,-0.483161652376391,74,0
"408",229,"US-PA-577",11,2021,"WILKES BARRE (PA) - SCRANTON (PA)                                    ","PA ",2,NA,NA,NA,52.5,577,33,35719.7134722222,6,828547.5,968155,-0.522365797326528,21278.7685138889,6,858049.833333333,861365.666666667,-0.56176008835124,52.5,0
"409",230,"US-TN-575",10,2021,"CHATTANOOGA (TN)                                                     ","TN ",12,NA,NA,NA,69,575,31,111618.55875,4,2360675,2264700.5,-0.422154851130917,83633.30625,4,2257917.25,2092548.75,-0.445636729468201,69,0
"410",231,"US-TX-618",10,2021,"HOUSTON (TX)                                                         ","TX ",14,NA,NA,NA,61,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,61,0
"411",232,"US-TX-618",11,2021,"HOUSTON (TX)                                                         ","TX ",46,NA,NA,NA,50.25,618,41,602452.555083333,17,7135637.29411765,7248691.05882353,0.22590427305628,1251865.98635784,17,8612820.4117647,8245527.11764706,1.72997241938278,50.25,0
